,EDINET Code,Submitter Name,IsRecorded_try0,IsRecorded_try1,IsRecorded_try2,IsRecorded_try3,IsRecorded_try4,IsRecorded
8713,E30481,株式会社ジャパンディスプレイ,0,0,0,0,1,1
8714,E30482,ＬＳＶ　Ａｓｓｅｔ　Ｍａｎａｇｅｍｅｎｔ,0,0,0,0,0,0
8715,E30483,株式会社ケイカンパニー,0,0,0,0,0,0
8716,E30484,株式会社広島ベンチャーキャピタル,0,0,0,0,0,0
8717,E30487,Ｏｄｅｙ　Ａｓｓｅｔ　Ｍａｎａｇｅｍｅｎｔ　ＬＬＰ,0,0,0,0,0,0
8718,E30488,京葉住設株式会社,0,0,0,0,0,0
8719,E30494,鷹野　保雄,0,0,0,0,0,0
8720,E30497,杉山　榮子,0,0,0,0,0,0
8721,E30498,杉山　晶子,0,0,0,0,0,0
8722,E30499,服部　正孝,0,0,0,0,0,0
8723,E30501,株式会社ジョイフル本田,0,0,0,0,1,1
8724,E30502,株式会社三陽,0,0,0,0,0,0
8725,E30504,株式会社白鳩,0,0,0,0,1,1
8726,E30505,村上　恒夫,0,0,0,0,0,0
8727,E30506,株式会社サイバーコア,0,0,0,0,0,0
8728,E30507,三菱商事プラスチック株式会社,0,0,0,0,0,0
8729,E30510,モノリス株式会社,0,0,0,0,0,0
8730,E30511,美濃窯業製陶株式会社,0,0,0,0,0,0
8731,E30512,日本セラミツクエンジニヤリング株式会社,0,0,0,0,0,0
8732,E30513,日本リート投資法人,0,0,0,0,0,0
8733,E30515,Ｔｙｂｏｕｒｎｅ　Ｃａｐｉｔａｌ　Ｍａｎａｇｅｍｅｎｔ　（ＨＫ）　Ｌｉｍｉｔｅｄ,0,0,0,0,0,0
8734,E30517,平田　幸一郎,0,0,0,0,0,0
8735,E30518,中村　賀一,0,0,0,0,0,0
8736,E30519,西村　実,0,0,0,0,0,0
8737,E30520,水元　公仁,0,0,0,0,0,0
8738,E30521,阿部　俊夫,0,0,0,0,0,0
8739,E30522,シンフォニー・フィナンシャル・パートナーズ（シンガポール）ピーティーイー・リミテッド,0,0,0,0,0,0
8740,E30523,増野　繁,0,0,0,0,0,0
8741,E30524,増野　鋼四郎,0,0,0,0,0,0
8742,E30525,河本　隆雄,0,0,0,0,0,0
8743,E30528,豊住　豊,0,0,0,0,0,0
8744,E30529,テクタイト株式会社,0,0,0,0,0,0
8745,E30530,伊藤　信幸,0,0,0,0,0,0
8746,E30532,小笠原　康正,0,0,0,0,0,0
8747,E30533,ＷＨグループ・リミテッド（萬洲国際有限公司）,0,0,0,0,0,0
8748,E30534,若尾　一史,0,0,0,0,0,0
8749,E30536,株式会社アンビシャスグループ,0,0,0,0,0,0
8750,E30537,株式会社フィックスターズ,0,0,0,0,1,1
8751,E30539,ＹＪキャピタル株式会社,0,0,0,0,0,0
8752,E30540,椎木　隆太,0,0,0,0,0,0
8753,E30542,一般社団法人今井光郎幼児教育会,0,0,0,0,0,0
8754,E30543,株式会社アスティ,0,0,0,0,0,0
8755,E30544,北野　順子,0,0,0,0,0,0
8756,E30545,荻原　豊,0,0,0,0,0,0
8757,E30549,公益財団法人野澤一郎育英会,0,0,0,0,0,0
8758,E30556,合同会社会社コンシェルジュ,0,0,0,0,0,0
8759,E30557,磯川　隆一,0,0,0,0,0,0
8760,E30559,和佐見　勝,0,0,0,0,0,0
8761,E30560,藤井　眞津子,0,0,0,0,0,0
8762,E30565,藤阪　知之,0,0,0,0,0,0
8763,E30566,尾﨑　正晴,0,0,0,0,0,0
8764,E30567,アスパラントグループ株式会社,0,0,0,0,0,0
8765,E30568,Ｗｅｓｓｅｘ　Ｌｉｍｉｔｅｄ,0,0,0,0,0,0
8766,E30571,山田　和正,0,0,0,0,0,0
8767,E30574,山海　嘉之,0,0,0,0,0,0
8768,E30575,フェニテックセミコンダクター株式会社,0,0,0,0,0,0
8769,E30579,井上　英隆,0,0,0,0,0,0
8770,E30580,井上　隆太,0,0,0,0,0,0
8771,E30582,株式会社アンリミテッド,0,0,0,0,0,0
8772,E30583,寺崎　雄造,0,0,0,0,0,0
8773,E30584,株式会社リンクビジョン,0,0,0,0,0,0
8774,E30585,荒巻　かおり,0,0,0,0,0,0
8775,E30589,有限会社アイエス興産,0,0,0,0,0,0
8776,E30590,株式会社ＴＳインベスター,0,0,0,0,0,0
8777,E30591,宇部興産機械株式会社,0,0,0,0,0,0
8778,E30592,ファースト・ステート・インベストメント・マネジメント（ユーケー）リミテッド,0,0,0,0,0,0
8779,E30595,本間英明,0,0,0,0,0,0
8780,E30596,株式会社中央グループホールディングス,0,0,0,0,0,0
8781,E30597,ＡｌｐｈａＬｅｏ　Ｃａｐｉｔａｌ　Ａｄｖｉｓｏｒｓ　Ｌｉｍｉｔｅｄ,0,0,0,0,0,0
8782,E30598,株式会社東武住販,0,0,0,0,1,1
8783,E30599,株式会社ケーシー・プラン,0,0,0,0,0,0
8784,E30601,株式会社テレビ朝日,0,0,0,0,0,0
8785,E30602,Ｖｏｙａｇｅｒ　Ｌｉｍｉｔｅｄ,0,0,0,0,0,0
8786,E30603,金岡　正光,0,0,0,0,0,0
8787,E30611,ホライズンパリテートサービス株式会社,0,0,0,0,0,0
8788,E30617,池上　正,0,0,0,0,0,0
8789,E30618,池上　勝,0,0,0,0,0,0
8790,E30619,弘田　了,0,0,0,0,0,0
8791,E30620,インベスコ・オフィス・ジェイリート投資法人,0,0,0,0,0,0
8792,E30621,眼鏡・補聴器革新株式会社,0,0,0,0,0,0
8793,E30625,エマージング・ソブリン・グループ・エルエルシー,0,0,0,0,0,0
8794,E30626,栃木　義司,0,0,0,0,0,0
8795,E30627,荻野　利浩,0,0,0,0,0,0
8796,E30630,日本デンソー通信有限会社,0,0,0,0,0,0
8797,E30631,フェニックス・アセット・アドバイザーズ株式会社,0,0,0,0,0,0
8798,E30632,ジャイロ合同会社,0,0,0,0,0,0
8799,E30634,三木　聡,0,0,0,0,0,0
8800,E30635,長谷川　智彦,0,0,0,0,0,0
8801,E30636,原　行範,0,0,0,0,0,0
8802,E30637,ＵＢＳ（Ｌｕｘ）エクイティ・シキャブ,0,0,0,0,0,0
8803,E30638,加藤　新治,0,0,0,0,0,0
8804,E30639,一般財団法人　篠原欣子記念財団,0,0,0,0,0,0
8805,E30640,株式会社キリン堂ホールディングス,0,0,0,0,1,1
8806,E30641,林　功,0,0,0,0,0,0
8807,E30643,株式会社三桂製作所,0,0,0,0,0,0
8808,E30648,株式会社フリークアウト,0,0,0,0,1,1
8809,E30649,株式会社ムゲンエステート,0,0,0,0,1,1
8810,E30650,メドピア株式会社,0,0,0,0,1,1
8811,E30652,岡本　浩代,0,0,0,0,0,0
8812,E30653,濵井　稔,0,0,0,0,0,0
8813,E30656,株式会社ヨシックス,0,0,0,0,1,1
8814,E30657,有限会社ウェル・エンタープライズ,0,0,0,0,0,0
8815,E30660,ゼニス・ロジスティクス・リミテッド,0,0,0,0,0,0
8816,E30662,石野　一郎,0,0,0,0,0,0
8817,E30664,ＵＢＳ（Ｌｕｘ）ストラテジー・エクストラ・シキャブ,0,0,0,0,0,0
8818,E30667,スタンダード・チャータード・ピーエルシー,0,0,0,0,0,0
8819,E30668,Ｐｒｏｍｏｎｔｏｒｉａ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇ　１　Ｂ．Ｖ．,0,0,0,0,0,0
8820,E30669,Ｐｒｏｍｏｎｔｏｒｉａ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇ　２　Ｂ．Ｖ．,0,0,0,0,0,0
8821,E30670,Ｐｒｏｍｏｎｔｏｒｉａ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇ　３　Ｂ．Ｖ．,0,0,0,0,0,0
8822,E30671,Ｐｒｏｍｏｎｔｏｒｉａ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇ　４　Ｂ．Ｖ．,0,0,0,0,0,0
8823,E30672,Ｐｒｏｍｏｎｔｏｒｉａ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇ　６　Ｂ．Ｖ．,0,0,0,0,0,0
8824,E30673,Ｐｒｏｍｏｎｔｏｒｉａ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇ　７　Ｂ．Ｖ．,0,0,0,0,0,0
8825,E30674,Ｐｒｏｍｏｎｔｏｒｉａ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇ　ＩＩ　Ｂ．Ｖ．,0,0,0,0,0,0
8826,E30675,Ｐｒｏｍｏｎｔｏｒｉａ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇ　ＩＩＩ　Ｂ．Ｖ．,0,0,0,0,0,0
8827,E30676,Ｐｒｏｍｏｎｔｏｒｉａ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇ　ＩＶ　Ｂ．Ｖ．,0,0,0,0,0,0
8828,E30677,Ｐｒｏｍｏｎｔｏｒｉａ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇ　Ｖ　Ｂ．Ｖ．,0,0,0,0,0,0
8829,E30678,Ｐｒｏｍｏｎｔｏｒｉａ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇ　ＶＩ　Ｂ．Ｖ．,0,0,0,0,0,0
8830,E30679,Ｐｒｏｍｏｎｔｏｒｉａ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇ　ＶＩＩ　Ｂ．Ｖ．,0,0,0,0,0,0
8831,E30680,Ｓａｂｅｒａｓｕ　Ｊａｐａｎ　Ｉｎｓｔｉｔｕｔｉｏｎａｌ　Ｈｏｌｄｉｎｇ　Ｂ．Ｖ．,0,0,0,0,0,0
8832,E30681,Ｐｒｏｍｏｎｔｏｒｉａ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇ　５　Ｂ．Ｖ．,0,0,0,0,0,0
8833,E30682,株式会社レアジョブ,0,0,0,0,1,1
8834,E30683,山口　旺子,0,0,0,0,0,0
8835,E30686,ホンコンウェルシーフューチャーインベストメントカンパニーリミテッド,0,0,0,0,0,0
8836,E30687,株式会社ＮＷコーポレーション,0,0,0,0,0,0
8837,E30688,東野　哲郎,0,0,0,0,0,0
8838,E30689,あおぞら投信株式会社,0,0,0,0,0,0
8839,E30690,田島　徹也,0,0,0,0,0,0
8840,E30691,ＥＮＤＥＡＶＯＲ　ＰＡＲＴＮＥＲＳ　ＳＧ　ＰＴＥ．　ＬＴＤ．,0,0,0,0,0,0
8841,E30692,ポバール興業株式会社,0,0,0,0,1,1
8842,E30693,株式会社常若コーポレーション,0,0,0,0,0,0
8843,E30694,河本　大輔,0,0,0,0,0,0
8844,E30695,Ｍａｗｅｒ　Ｉｎｖｅｓｔｍｅｎｔ　Ｍａｎａｇｅｍｅｎｔ　Ｌｔｄ．,0,0,0,0,0,0
8845,E30696,志夢合同会社,0,0,0,0,0,0
8846,E30697,ＯＡＴアグリオ株式会社,0,0,0,0,1,1
8847,E30698,株式会社イグニス,0,0,0,0,1,1
8848,E30699,株式会社鳥貴族,0,0,0,0,1,1
8849,E30700,藤田　進,0,0,0,0,0,0
8850,E30701,藤田　進一,0,0,0,0,0,0
8851,E30702,庄田　桂二,0,0,0,0,0,0
8852,E30707,細谷　圭二,0,0,0,0,0,0
8853,E30708,Ｒ－１合同会社,0,0,0,0,0,0
8854,E30711,キリン・マネジメント・エルエルシー,0,0,0,0,0,0
8855,E30712,株式会社ＳＨ　ｃａｐｉｔａｌ,0,0,0,0,0,0
8856,E30716,髙橋　靖,0,0,0,0,0,0
8857,E30717,三徳工業株式会社,0,0,0,0,0,0
8858,E30718,マーケットフィールド・アセット・マネジメント・エルエルシー,0,0,0,0,0,0
8859,E30719,株式会社ページワン,0,0,0,0,0,0
8860,E30720,エタリス　ビーブイ,0,0,0,0,0,0
8861,E30723,フィリップ証券株式会社,0,0,0,0,0,0
8862,E30727,ホワイト　ナイト　インベストメント　リミテッド,0,0,0,0,0,0
8863,E30728,フィード・ワン株式会社,0,0,0,0,1,1
8864,E30729,大村　浩一,0,0,0,0,0,0
8865,E30730,クラウドバンク株式会社,0,0,0,0,0,0
8866,E30731,カドカワ株式会社,0,0,0,0,1,1
8867,E30732,石見　陽,0,0,0,0,0,0
8868,E30733,山中　篤史,0,0,0,0,0,0
8869,E30735,ピクテ・アセット・マネジメント（ヨーロッパ）エス・エイ,0,0,0,0,0,0
8870,E30737,グレートスターライン株式会社,0,0,0,0,0,0
8871,E30738,日本ビューホテル株式会社,0,0,0,0,1,1
8872,E30739,加藤雄一,0,0,0,0,0,0
8873,E30740,中川　健治,0,0,0,0,0,0
8874,E30745,株式会社ホームリサーチ,0,0,0,0,0,0
8875,E30746,株式会社東京ＴＹフィナンシャルグループ,0,0,0,0,1,1
8876,E30748,オークワン株式会社,0,0,0,0,0,0
8877,E30749,株式会社ピジョンブラッド,0,0,0,0,0,0
8878,E30750,神田　隆生,0,0,0,0,0,0
8879,E30751,株式会社ホライズンインベストメント,0,0,0,0,0,0
8880,E30752,伊藤　與朗,0,0,0,0,0,0
8881,E30761,山陽電子工業株式会社,0,0,0,0,0,0
8882,E30762,村木　ミチ,0,0,0,0,0,0
8883,E30763,ＮＴＬファイナンス合同会社,0,0,0,0,0,0
8884,E30764,ＯＰＩ・１１株式会社,0,0,0,0,0,0
8885,E30765,龍寶　裕子,0,0,0,0,0,0
8886,E30766,綿引　宏次,0,0,0,0,0,0
8887,E30767,西尾　隆裕,0,0,0,0,0,0
8888,E30772,マルホ株式会社,0,0,0,0,0,0
8889,E30773,ＣＳＭホールディングス株式会社,0,0,0,0,0,0
8890,E30774,伊藤　克己,0,0,0,0,0,0
8891,E30778,Ｓｔａｒ　Ａｓｉａ　Ｐａｒｔｎｅｒｓ　ＩＩ　Ｌｔｄ．,0,0,0,0,0,0
8892,E30779,早川保,0,0,0,0,0,0
8893,E30780,神田　有華,0,0,0,0,0,0
8894,E30781,神田　亜希,0,0,0,0,0,0
8895,E30783,アコーディア・ゴルフ・トラスト・マネジメント・ピーティーイー・エルティーディー,0,0,0,0,0,0
8896,E30784,宇佐美　進典,0,0,0,0,0,0
8897,E30786,本田　謙,0,0,0,0,0,0
8898,E30787,松山　太河,0,0,0,0,0,0
8899,E30788,岡田　耀壽男,0,0,0,0,0,0
8900,E30789,丸本　桂三,0,0,0,0,0,0
8901,E30791,株式会社Ｊ＆Ｋ,0,0,0,0,0,0
8902,E30797,加藤　智久,0,0,0,0,0,0
8903,E30798,明治安田生命２０１４基金特定目的会社,0,0,0,0,0,0
8904,E30799,下出　啓介,0,0,0,0,0,0
8905,E30800,マルミヤ取引先持株会　理事長　佐々木　繁,0,0,0,0,0,0
8906,E30801,大坪　紀美子,0,0,0,0,0,0
8907,E30802,石井　正登,0,0,0,0,0,0
8908,E30803,大石　正德,0,0,0,0,0,0
8909,E30804,有限会社ＫＩＭアセント,0,0,0,0,0,0
8910,E30809,中村　岳,0,0,0,0,0,0
8911,E30812,日本道路興運株式会社,0,0,0,0,0,0
8912,E30813,永岡　英則,0,0,0,0,0,0
8913,E30814,株式会社ミライト,0,0,0,0,0,0
8914,E30815,待場　宏之,0,0,0,0,0,0
8915,E30816,フランス預金供託公庫,0,0,0,0,0,0
8916,E30817,株式会社志夢,0,0,0,0,0,0
8917,E30818,飯室　喜正,0,0,0,0,0,0
8918,E30821,豊田Ｄ＆Ｃ株式会社,0,0,0,0,0,0
8919,E30829,Ｊ．Ｐ．モルガン・マンサール・マネジメント・リミテッド,0,0,0,0,0,0
8920,E30830,鈴木　貴明,0,0,0,0,0,0
8921,E30831,銭　コン,0,0,0,0,0,0
8922,E30834,大倉　忠司,0,0,0,0,0,0
8923,E30835,田島　憲一郎,0,0,0,0,0,0
8924,E30836,株式会社ロックオン,0,0,0,0,0,0
8925,E30839,デカトロン　エス　エー　（Ｄｅｃａｔｈｌｏｎ　Ｓ．Ａ．）,0,0,0,0,0,0
8926,E30840,青井　和夫,0,0,0,0,0,0
8927,E30841,株式会社ジャパンインベストメントアドバイザー,0,0,0,0,1,1
8928,E30843,スコピア・キャピタル・マネジメント・エルピー,0,0,0,0,0,0
8929,E30848,長村　康弘,0,0,0,0,0,0
8930,E30849,中本不動産株式会社,0,0,0,0,0,0
8931,E30852,セレクト・エクイティ・ジーピー・エルエルシー,0,0,0,0,0,0
8932,E30854,古江　夕輝,0,0,0,0,0,0
8933,E30856,株式会社リアルワールド,0,0,0,0,1,1
8934,E30857,ＧＭＯリサーチ株式会社,0,0,0,0,1,1
8935,E30858,遠藤　一秀,0,0,0,0,0,0
8936,E30860,重里　育孝,0,0,0,0,0,0
8937,E30862,ＨＡＬＬＥＹ　ＳＩＣＡＶ,0,0,0,0,0,0
8938,E30863,ＪＡ三井リース株式会社,0,0,0,0,0,0
8939,E30864,伊藤忠・フジ・パートナーズ株式会社,0,0,0,0,0,0
8940,E30865,株式会社リボミック,0,0,0,0,1,1
8941,E30866,田中　征男,0,0,0,0,0,0
8942,E30867,宮城　眞一,0,0,0,0,0,0
8943,E30868,大谷　和彦,0,0,0,0,0,0
8944,E30870,大恵　和夫,0,0,0,0,0,0
8945,E30871,株式会社ＡＭＫ,0,0,0,0,0,0
8946,E30873,松尾　昇光,0,0,0,0,0,0
8947,E30874,中村　義一,0,0,0,0,0,0
8948,E30877,株式会社ＦＦＲＩ,0,0,0,0,1,1
8949,E30878,プリベントホールディングス株式会社,0,0,0,0,0,0
8950,E30879,大河内　徹心,0,0,0,0,0,0
8951,E30880,株式会社ＡＭＢＩＴＩＯＮ,0,0,0,0,1,1
8952,E30881,株式会社ジェネレーションパス,0,0,0,0,1,1
8953,E30882,佐々木　嶺一,0,0,0,0,0,0
8954,E30884,フォレストフィールド株式会社,0,0,0,0,0,0
8955,E30892,溝江　昭男,0,0,0,0,0,0
8956,E30896,全薬工業株式会社,0,0,0,0,0,0
8957,E30897,長谷部　喜三,0,0,0,0,0,0
8958,E30898,株式会社ホットランド,0,0,0,0,1,1
8959,E30900,塩澤　一光,0,0,0,0,0,0
8960,E30901,株式会社船井本社,0,0,0,0,0,0
8961,E30903,稲野　達郎,0,0,0,0,0,0
8962,E30904,日本ヘルスケア投資法人,0,0,0,0,0,0
8963,E30905,中島　宣明,0,0,0,0,0,0
8964,E30906,菊池　誠晃,0,0,0,0,0,0
8965,E30908,株式会社アルファポリス,0,0,0,0,1,1
8966,E30909,大阪印刷インキ製造株式会社,0,0,0,0,0,0
8967,E30910,株式会社エクステンド,0,0,0,0,0,0
8968,E30914,一般社団法人ＫＣＭ,0,0,0,0,0,0
8969,E30915,清水　剛,0,0,0,0,0,0
8970,E30916,一般社団法人湖池の会,0,0,0,0,0,0
8971,E30917,ヤマシンフィルタ株式会社,0,0,0,0,1,1
8972,E30918,株式会社オプティム,0,0,0,0,1,1
8973,E30919,株式会社セレス,0,0,0,0,1,1
8974,E30921,山﨑　敦彦,0,0,0,0,0,0
8975,E30929,株式会社エラン,0,0,0,0,1,1
8976,E30930,株式会社日本創発グループ,0,0,0,0,1,1
8977,E30931,株式会社セントラルプロモーション北海道,0,0,0,0,0,0
8978,E30932,株式会社ユーキトラスト,0,0,0,0,0,0
8979,E30933,福田　博一,0,0,0,0,0,0
8980,E30935,岩田　進,0,0,0,0,0,0
8981,E30936,又座　加奈子,0,0,0,0,0,0
8982,E30950,白岩　直人,0,0,0,0,0,0
8983,E30954,飴　久晴,0,0,0,0,0,0
8984,E30961,久野　貴嗣,0,0,0,0,0,0
8985,E30962,岡本　洋明,0,0,0,0,0,0
8986,E30963,日本新電力株式会社,0,0,0,0,0,0
8987,E30964,Ｓｏｌａｒ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇｓ合同会社,0,0,0,0,0,0
8988,E30965,グランジャー・ピーク・グローバル・アドバイザーズ・エルエルシー,0,0,0,0,0,0
8989,E30966,株式会社チームクールジャパン,0,0,0,0,0,0
8990,E30967,エスシーアイ・ベンチャーズ・エスエル,0,0,0,0,0,0
8991,E30968,田中　秀明,0,0,0,0,0,0
8992,E30969,株式会社ＳＨＩＦＴ,0,0,0,0,1,1
8993,E30970,佐瀬　守男,0,0,0,0,0,0
8994,E30972,福原　俊晴,0,0,0,0,0,0
8995,E30973,大西　早苗,0,0,0,0,0,0
8996,E30974,赤浦　徹,0,0,0,0,0,0
8997,E30975,設楽　真吾,0,0,0,0,0,0
8998,E30976,高橋　秀明,0,0,0,0,0,0
8999,E30977,都木　聡,0,0,0,0,0,0
9000,E30978,鵜飼　裕司,0,0,0,0,0,0
9001,E30979,金居　良治,0,0,0,0,0,0
9002,E30982,今村証券株式会社,0,0,0,0,1,1
9003,E30983,双葉不動産建設株式会社,0,0,0,0,0,0
9004,E30985,細川　博,0,0,0,0,0,0
9005,E30986,松田　元,0,0,0,0,0,0
9006,E30987,寺井　和彦,0,0,0,0,0,0
9007,E30991,株式会社ベルコ,0,0,0,0,0,0
9008,E30992,ルクセンブルク三菱ＵＦＪインベスターサービス銀行Ｓ．Ａ．,0,0,0,0,0,0
9009,E30993,株式会社エムケイシステム,0,0,0,0,1,1
9010,E30994,いちよしアセットマネジメント株式会社,0,0,0,0,0,0
9011,E30995,公益財団法人大下財団,0,0,0,0,0,0
9012,E30996,株式会社ＣＲＩ・ミドルウェア,0,0,0,0,1,1
9013,E30997,トーセイ・リート投資法人,0,0,0,0,0,0
9014,E30998,アトラ株式会社,0,0,0,0,0,0
9015,E30999,日本ＰＣサービス株式会社,0,0,0,0,1,1
9016,E31003,吉田　弘明,0,0,0,0,0,0
9017,E31004,櫻井　英治,0,0,0,0,0,0
9018,E31005,中島　信弘,0,0,0,0,0,0
9019,E31006,武林　聡,0,0,0,0,0,0
9020,E31007,モービル・オイル・エクスプロレーション・アンド・プロデューシング・サウスイースト・インク　（Ｍｏｂｉｌ　Ｏｉｌ　Ｅｘｐｌｏｒａｔｉｏｎ　ａｎｄ　Ｐｒｏｄｕｃｉｎｇ　Ｓｏｕｔｈｅａｓｔ　Ｉｎｃ．）,0,0,0,0,0,0
9021,E31008,佐藤　幸夫,0,0,0,0,0,0
9022,E31009,弁護士ドットコム株式会社,0,0,0,0,1,1
9023,E31011,勧友商事株式会社,0,0,0,0,0,0
9024,E31012,株式会社大冷,0,0,0,0,1,1
9025,E31016,鈴木　裕司,0,0,0,0,0,0
9026,E31017,菅谷　俊二,0,0,0,0,0,0
9027,E31018,大都（香港）実業有限公司,0,0,0,0,0,0
9028,E31019,株式会社クラウドワークス,0,0,0,0,1,1
9029,E31020,株式会社ＳＰＣカッパ,0,0,0,0,0,0
9030,E31022,片山　敬勝,0,0,0,0,0,0
9031,E31023,マークラインズ株式会社,0,0,0,0,1,1
9032,E31024,株式会社ビーロット,0,0,0,0,1,1
9033,E31029,ＳＦＰダイニング株式会社,0,0,0,0,1,1
9034,E31030,テクノプロ・ホールディングス株式会社,0,0,0,0,1,1
9035,E31032,有限会社丸治,0,0,0,0,0,0
9036,E31033,ｉシェアーズ　Ⅱ　パブリック・リミテッド・カンパニー,0,0,0,0,0,0
9037,E31034,ｉシェアーズ　Ⅲ　パブリック・リミテッド・カンパニー,0,0,0,0,0,0
9038,E31035,株式会社フルッタフルッタ,0,0,0,0,1,1
9039,E31036,株式会社アドベンチャー,0,0,0,0,1,1
9040,E31037,竹本容器株式会社,0,0,0,0,1,1
9041,E31038,積水ハウス・リート投資法人,0,0,0,0,0,0
9042,E31041,株式会社Ｎ＆Ｃカンパニー,0,0,0,0,0,0
9043,E31042,株式会社ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,0,0,0,0,1,1
9044,E31043,白水　秀樹,0,0,0,0,0,0
9045,E31047,株式会社ダイイチ,0,0,0,0,0,0
9046,E31049,ＹＩホールディングス株式会社,0,0,0,0,0,0
9047,E31051,日下　賢一郎,0,0,0,0,0,0
9048,E31052,株式会社Ｕ－ＮＥＸＴ,0,0,0,0,1,1
9049,E31053,大澤　朋陸,0,0,0,0,0,0
9050,E31054,株式会社アイ・アールジャパンホールディングス,0,0,0,0,1,1
9051,E31055,ＧＭＯ　ＴＥＣＨ株式会社,0,0,0,0,1,1
9052,E31056,メディカル・データ・ビジョン株式会社,0,0,0,0,1,1
9053,E31058,梶本　雄介,0,0,0,0,0,0
9054,E31060,株式会社ｇｕｍｉ,0,0,0,0,1,1
9055,E31061,株式会社重機リース,0,0,0,0,0,0
9056,E31062,沼田　稔,0,0,0,0,0,0
9057,E31064,メタウォーター株式会社,0,0,0,0,1,1
9058,E31065,イーレックス株式会社,0,0,0,0,1,1
9059,E31067,株式会社フロントプラス,0,0,0,0,0,0
9060,E31068,上田　正巳,0,0,0,0,0,0
9061,E31070,株式会社スノーピーク,0,0,0,0,1,1
9062,E31071,ＭＲＴ株式会社,0,0,0,0,1,1
9063,E31072,リクソー・アセット・マネジメント・エス・エイ・エス,0,0,0,0,0,0
9064,E31073,スターバックス・コーヒー・インターナショナル・インク,0,0,0,0,0,0
9065,E31074,西原　聖一郎,0,0,0,0,0,0
9066,E31075,井野公人,0,0,0,0,0,0
9067,E31079,株式会社エクストリーム,0,0,0,0,1,1
9068,E31080,株式会社三益楽器,0,0,0,0,0,0
9069,E31081,山西　良知,0,0,0,0,0,0
9070,E31084,ＦＩＬ・インベストメント・マネジメント（ルクセンブルグ）エス・エイ,0,0,0,0,0,0
9071,E31085,ＨＳＢＣマネジメント（ガーンジー）リミテッド,0,0,0,0,0,0
9072,E31086,ムーア・マネジメント（バーミューダ）リミテッド,0,0,0,0,0,0
9073,E31087,ブラックロック・ファンド・マネジメント・カンパニー・エス・エー,0,0,0,0,0,0
9074,E31089,サイジニア株式会社,0,0,0,0,1,1
9075,E31090,株式会社ＡＳＡ　Ｂｕｓｉｎｅｓｓ　Ｄｅｖｅｌｏｐｍｅｎｔ,0,0,0,0,0,0
9076,E31091,菅　脩,0,0,0,0,0,0
9077,E31093,株式会社カヤック,0,0,0,0,1,1
9078,E31094,ＡＩＰヘルスケアジャパン合同会社,0,0,0,0,0,0
9079,E31096,佐藤　昌平,0,0,0,0,0,0
9080,E31097,宮内　誠,0,0,0,0,0,0
9081,E31099,望月　雅博,0,0,0,0,0,0
9082,E31100,三木　佳美,0,0,0,0,0,0
9083,E31101,三木　博也,0,0,0,0,0,0
9084,E31102,長谷川　進一,0,0,0,0,0,0
9085,E31103,株式会社インターワークス,0,0,0,0,1,1
9086,E31104,綿半ホールディングス株式会社,0,0,0,0,1,1
9087,E31105,丹下　大,0,0,0,0,0,0
9088,E31106,河口　臣,0,0,0,0,0,0
9089,E31109,片山　晃,0,0,0,0,0,0
9090,E31110,レモンガス株式会社,0,0,0,0,0,0
9091,E31112,林　健人,0,0,0,0,0,0
9092,E31113,池上　俊介,0,0,0,0,0,0
9093,E31114,井上　弘之,0,0,0,0,0,0
9094,E31115,家喜　信行,0,0,0,0,0,0
9095,E31116,ドレイパーネクサステクノロジーパートナーズエルピー,0,0,0,0,0,0
9096,E31117,國光　宏尚,0,0,0,0,0,0
9097,E31120,キュキャピタルパートナーズ株式会社,0,0,0,0,0,0
9098,E31121,元榮　太一郎,0,0,0,0,0,0
9099,E31122,ＮＩＴＴＡＮ　ＣＡＰＩＴＡＬ　ＣＯＭＰＡＮＹ　ＬＩＭＩＴＥＤ,0,0,0,0,0,0
9100,E31123,東京ボード工業株式会社,0,0,0,0,1,1
9101,E31124,ＥＶＯＬＵＴＩＯＮ　ＪＡＰＡＮ株式会社,0,0,0,0,0,0
9102,E31125,澤　博史,0,0,0,0,0,0
9103,E31126,パーカー　ハネフィン　マニュファクチュアリング　（ユーケー）　リミテッド,0,0,0,0,0,0
9104,E31127,橋本　大也,0,0,0,0,0,0
9105,E31128,株式会社ＬＬホールディングス,0,0,0,0,0,0
9106,E31131,データセクション株式会社,0,0,0,0,1,1
9107,E31132,株式会社ＤＳＣ,0,0,0,0,0,0
